label,split,coord_0,coord_1,coord_2,coord_3,coord_4,coord_5,coord_6,coord_7,coord_8,coord_9,coord_10,coord_11,coord_12,coord_13,coord_14,coord_15,coord_16,coord_17,coord_18,coord_19,coord_20,coord_21,coord_22,coord_23,coord_24,coord_25,coord_26,coord_27,coord_28,coord_29,coord_30,coord_31,coord_32,coord_33,coord_34,coord_35,coord_36,coord_37,coord_38,coord_39,coord_40,coord_41,coord_42,coord_43,coord_44,coord_45,coord_46,coord_47,coord_48,coord_49,coord_50,coord_51,coord_52,coord_53,coord_54,coord_55,coord_56,coord_57,coord_58,coord_59,coord_60,coord_61,coord_62,coord_63,coord_64,coord_65,coord_66,coord_67,coord_68,coord_69,coord_70,coord_71,coord_72,coord_73,coord_74,coord_75,coord_76,coord_77,coord_78,coord_79,coord_80,coord_81,coord_82,coord_83,coord_84,coord_85,coord_86,coord_87,coord_88,coord_89,coord_90,coord_91,coord_92,coord_93,coord_94,coord_95,coord_96,coord_97,coord_98,coord_99,coord_100,coord_101,coord_102,coord_103,coord_104,coord_105,coord_106,coord_107,coord_108,coord_109,coord_110,coord_111,coord_112,coord_113,coord_114,coord_115,coord_116,coord_117,coord_118,coord_119,coord_120,coord_121,coord_122,coord_123,coord_124,coord_125
food,train,0.8112872242927551,0.5021886825561523,-4.908054052066291e-07,0.7624967098236084,0.46407783031463623,0.0006346285226754844,0.7321902513504028,0.4139915704727173,-0.0020217173732817173,0.710029125213623,0.3706856071949005,-0.011185938492417336,0.7030354738235474,0.3275734484195709,-0.01994100585579872,0.7772241234779358,0.36332935094833374,0.028247753158211708,0.7600460648536682,0.3206213712692261,0.0144411725923419,0.7373448610305786,0.3288099467754364,-0.00018527630891185254,0.7258888483047485,0.35411781072616577,-0.008051934652030468,0.7929419875144958,0.3543613851070404,0.01891644485294819,0.7688093185424805,0.29369914531707764,0.0011894647032022476,0.7399682998657227,0.3135720491409302,-0.014668538235127926,0.7292254567146301,0.34694597125053406,-0.020738577470183372,0.8109738230705261,0.34943443536758423,0.006036592647433281,0.7831946611404419,0.280204176902771,-0.013812904246151447,0.7504405379295349,0.3018251955509186,-0.024241376668214798,0.7394363284111023,0.34122174978256226,-0.024661000818014145,0.8293784260749817,0.3501552641391754,-0.006911454722285271,0.7988174557685852,0.28880906105041504,-0.0206841379404068,0.765550434589386,0.290113240480423,-0.024002589285373688,0.7471024394035339,0.3164035975933075,-0.022175971418619156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
food,train,0.7555631995201111,0.5091932415962219,-5.194284540266381e-07,0.704751193523407,0.455756276845932,0.00029088801238685846,0.6810284852981567,0.4047470688819885,-0.005094462540000677,0.6629919409751892,0.35953035950660706,-0.017442408949136734,0.661742627620697,0.3130577802658081,-0.028987448662519455,0.7510687112808228,0.3532785177230835,0.026809237897396088,0.7307217717170715,0.30424824357032776,0.01227552630007267,0.704933762550354,0.3048950731754303,-0.0038622417487204075,0.6872850060462952,0.32716065645217896,-0.01295701414346695,0.7689003348350525,0.3475160598754883,0.015598281286656857,0.7378955483436584,0.2801992893218994,-0.0010248669423162937,0.704412043094635,0.2936234772205353,-0.017087234184145927,0.6874373555183411,0.32516035437583923,-0.02445232681930065,0.7821599841117859,0.34523990750312805,0.0008080757688730955,0.7461938261985779,0.271196186542511,-0.018406683579087257,0.7090195417404175,0.2878721356391907,-0.028023874387145042,0.6925173997879028,0.3265675902366638,-0.02884417399764061,0.7876294255256653,0.3441374897956848,-0.014329939149320126,0.7576504349708557,0.2732832133769989,-0.02771478332579136,0.7265071272850037,0.2713884711265564,-0.029354870319366455,0.7069790959358215,0.2980409860610962,-0.026552489027380943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
food,train,0.778302013874054,0.5435515642166138,-5.39338714133919e-07,0.7265516519546509,0.48681026697158813,-0.006650364026427269,0.701325535774231,0.4308769702911377,-0.017040684819221497,0.6803120970726013,0.3855719566345215,-0.03245919570326805,0.6755700707435608,0.3367708623409271,-0.04624692723155022,0.7800901532173157,0.36061790585517883,0.008553637191653252,0.7488147616386414,0.3063129782676697,-0.013212806545197964,0.7161728739738464,0.3241878151893616,-0.03234781697392464,0.6970126628875732,0.3575463891029358,-0.042487774044275284,0.7959641814231873,0.3602386713027954,-0.0007006407249718904,0.7530107498168945,0.28865474462509155,-0.022271564230322838,0.7154202461242676,0.3182128667831421,-0.03612152114510536,0.7006868124008179,0.3600814640522003,-0.04128902405500412,0.805296778678894,0.36441677808761597,-0.01367845106869936,0.7608177661895752,0.28605204820632935,-0.036253031343221664,0.7220150232315063,0.3157426118850708,-0.04169650375843048,0.7062731385231018,0.3621092438697815,-0.03920401260256767,0.8052167296409607,0.37182173132896423,-0.027818292379379272,0.7675982713699341,0.30173659324645996,-0.0458391048014164,0.7364228367805481,0.3086419105529785,-0.047324974089860916,0.7184207439422607,0.34104931354522705,-0.043080296367406845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
food,train,0.45737922191619873,0.437771201133728,6.11188511356886e-07,0.5098649263381958,0.4505409300327301,-0.004136556293815374,0.5565995573997498,0.4304198920726776,-0.016144417226314545,0.5953307151794434,0.4255150258541107,-0.03190705180168152,0.6256998777389526,0.40933695435523987,-0.04643058031797409,0.5240330100059509,0.302407830953598,-0.02227758802473545,0.5865991711616516,0.3000931441783905,-0.04853812977671623,0.6219478845596313,0.3397396206855774,-0.06267273426055908,0.627469003200531,0.3782750070095062,-0.06684331595897675,0.5065971612930298,0.2993687093257904,-0.03427021577954292,0.5808387398719788,0.2863525450229645,-0.06249561160802841,0.6190714836120605,0.3354186713695526,-0.07203920185565948,0.6238212585449219,0.37800124287605286,-0.07303396612405777,0.4973382353782654,0.31817471981048584,-0.047062281519174576,0.5758371949195862,0.2967703342437744,-0.06964174658060074,0.6093276739120483,0.34581831097602844,-0.06783857196569443,0.6089825630187988,0.3860800266265869,-0.060814760625362396,0.4942372441291809,0.35408103466033936,-0.06055406481027603,0.562493085861206,0.34129011631011963,-0.07420837879180908,0.5876194834709167,0.3730003535747528,-0.06874357908964157,0.5852998495101929,0.40483975410461426,-0.06069331243634224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
food,train,0.7746551036834717,0.5095464587211609,-5.028909413340443e-07,0.7220987677574158,0.47175586223602295,-0.012818352319300175,0.6916434168815613,0.4166451692581177,-0.025910651311278343,0.661866307258606,0.3756006956100464,-0.0408569797873497,0.6479828357696533,0.3368171751499176,-0.054638758301734924,0.7851547002792358,0.3374476730823517,-0.007823149673640728,0.7323759198188782,0.27729859948158264,-0.029061639681458473,0.6942317485809326,0.29429611563682556,-0.04632169380784035,0.6705777049064636,0.32778993248939514,-0.05505481734871864,0.7899821996688843,0.3399136960506439,-0.01208503358066082,0.7240533828735352,0.2626396119594574,-0.03019564412534237,0.685865044593811,0.29306450486183167,-0.040869809687137604,0.6705600619316101,0.3361741006374359,-0.04541245475411415,0.7859058976173401,0.349555104970932,-0.019101141020655632,0.7281119227409363,0.2738402485847473,-0.03779097646474838,0.6876670122146606,0.2985309958457947,-0.04052259027957916,0.6700246930122375,0.33751043677330017,-0.03805772587656975,0.7722162008285522,0.36669713258743286,-0.0274279173463583,0.7301970720291138,0.301159143447876,-0.0448545403778553,0.6987022161483765,0.31047704815864563,-0.04577043652534485,0.6804179549217224,0.33871790766716003,-0.041421495378017426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
food,train,0.3957544267177582,0.4056895971298218,4.87086310840823e-07,0.4445705711841583,0.4168885052204132,-0.0044830720871686935,0.48920875787734985,0.40229833126068115,-0.016544029116630554,0.5268226861953735,0.400398313999176,-0.03193965554237366,0.5531510710716248,0.38094305992126465,-0.04618905484676361,0.4636024236679077,0.28339245915412903,-0.02399549074470997,0.5184816718101501,0.26296544075012207,-0.05016029253602028,0.5469168424606323,0.2963741719722748,-0.06340887397527695,0.5497655868530273,0.33168765902519226,-0.06703676283359528,0.44761770963668823,0.27827709913253784,-0.03523717075586319,0.5149768590927124,0.2608400583267212,-0.06259129196405411,0.5437074303627014,0.3097340166568756,-0.0710458979010582,0.5428968667984009,0.3513745665550232,-0.07088258117437363,0.43682169914245605,0.29451119899749756,-0.04734473675489426,0.5047901272773743,0.27883049845695496,-0.06988324970006943,0.5322838425636292,0.3292095959186554,-0.06866910308599472,0.5318967700004578,0.3691216707229614,-0.06168099120259285,0.4291727840900421,0.3268029987812042,-0.06008930504322052,0.4872671067714691,0.3135872483253479,-0.07603894174098969,0.512474536895752,0.3424208164215088,-0.07390307635068893,0.5149981379508972,0.37074095010757446,-0.06762103736400604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
food,train,0.2993945777416229,0.20108143985271454,1.3335814230686083e-07,0.33829423785209656,0.2211683988571167,0.014483659528195858,0.37016382813453674,0.21159908175468445,0.02015688456594944,0.3945448100566864,0.21364808082580566,0.018504569306969643,0.4111793339252472,0.1966121792793274,0.016519682481884956,0.36885592341423035,0.1260388195514679,0.03551790863275528,0.39875808358192444,0.09996667504310608,0.030576717108488083,0.41194069385528564,0.12708228826522827,0.02253376506268978,0.41197142004966736,0.1558283418416977,0.01839686557650566,0.3640868663787842,0.11046094447374344,0.021367590874433517,0.4011303186416626,0.07703790813684464,0.013603162951767445,0.41660788655281067,0.1124434545636177,0.002863500500097871,0.4131487011909485,0.1502709686756134,-0.001882920740172267,0.3588736653327942,0.09587261080741882,0.005508644971996546,0.3970191478729248,0.06693582981824875,-0.0002528285840526223,0.4135550856590271,0.1077655777335167,-0.005559050478041172,0.41371408104896545,0.14791381359100342,-0.0069193472154438496,0.3528420627117157,0.08937885612249374,-0.01014758087694645,0.3886939585208893,0.07307930290699005,-0.013344351202249527,0.4058774709701538,0.10202949494123459,-0.013963758945465088,0.4104228913784027,0.1350940465927124,-0.013149658218026161,0.3520655930042267,0.13464349508285522,-6.050321132988756e-08,0.37765049934387207,0.16665562987327576,0.015964599326252937,0.39847707748413086,0.18981996178627014,0.01862824149429798,0.41308215260505676,0.20860078930854797,0.014817814342677593,0.4249095022678375,0.20148757100105286,0.01035133097320795,0.41402381658554077,0.0927969366312027,0.02593042328953743,0.43293866515159607,0.09777084738016129,0.022280218079686165,0.4343288838863373,0.14547720551490784,0.014545274898409843,0.4286960959434509,0.1852831244468689,0.00946513470262289,0.4079017639160156,0.07628120481967926,0.012834049761295319,0.4286438524723053,0.08021625876426697,0.010868099518120289,0.43101972341537476,0.13175885379314423,0.002351184608414769,0.4240424633026123,0.17209668457508087,-0.004596819635480642,0.3999667167663574,0.06572769582271576,-0.0003560887125786394,0.41747039556503296,0.07422775030136108,-0.0022250679321587086,0.42176005244255066,0.12385547161102295,-0.004839964676648378,0.4164721965789795,0.16538506746292114,-0.007257751654833555,0.39192649722099304,0.07126284390687943,-0.012717042118310928,0.4044913053512573,0.08448676764965057,-0.012702013365924358,0.4106452763080597,0.1198856458067894,-0.010841954499483109,0.40876615047454834,0.15220007300376892,-0.009873747825622559
food,train,0.22531074285507202,0.4775465130805969,1.4348465526836662e-07,0.2451198250055313,0.38254597783088684,0.029291652143001556,0.24031350016593933,0.3180888295173645,0.045765746384859085,0.2362336665391922,0.2698126435279846,0.05020393803715706,0.2284844070672989,0.23523084819316864,0.05307581648230553,0.20063745975494385,0.30185243487358093,0.0788305252790451,0.19584974646568298,0.2531965970993042,0.08602985739707947,0.21291838586330414,0.2433967888355255,0.07882892340421677,0.22897052764892578,0.2454775720834732,0.07303861528635025,0.18661925196647644,0.3011895716190338,0.0585705041885376,0.17726075649261475,0.2412756383419037,0.05998880788683891,0.20271553099155426,0.22806739807128906,0.042644087225198746,0.22985003888607025,0.24617135524749756,0.031217513605952263,0.1707574874162674,0.2990236282348633,0.03605113551020622,0.16372570395469666,0.2398725301027298,0.03721095994114876,0.19267256557941437,0.22911831736564636,0.022918084636330605,0.22217407822608948,0.2467534840106964,0.013467886485159397,0.15581807494163513,0.3029569089412689,0.014614406041800976,0.15556244552135468,0.25229379534721375,0.018242746591567993,0.17628517746925354,0.2387603521347046,0.015474332496523857,0.20034638047218323,0.24552400410175323,0.012622079811990261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
food,train,0.6872450113296509,0.36551016569137573,-3.480049031168164e-07,0.6463408470153809,0.32421407103538513,-0.0032041571103036404,0.6162570714950562,0.28325340151786804,-0.00842269230633974,0.5941601395606995,0.24808010458946228,-0.018801139667630196,0.5937539935112,0.211851105093956,-0.028622189536690712,0.6523966193199158,0.21415869891643524,0.02010098099708557,0.6405349373817444,0.1568840593099594,0.008431434631347656,0.6205849647521973,0.16427837312221527,-0.005242451559752226,0.6085060834884644,0.18661481142044067,-0.01440421212464571,0.6632241010665894,0.20498403906822205,0.012775612063705921,0.6435338854789734,0.13577771186828613,-0.0032480459194630384,0.620466947555542,0.1524077206850052,-0.021021708846092224,0.6101561188697815,0.18439748883247375,-0.030888643115758896,0.6764370203018188,0.19910293817520142,0.002352321520447731,0.6576633453369141,0.12920472025871277,-0.013246354646980762,0.630081295967102,0.14462536573410034,-0.025957496836781502,0.6153953075408936,0.18126113712787628,-0.031215043738484383,0.6914340853691101,0.20190811157226562,-0.00870214868336916,0.6684966683387756,0.1469123661518097,-0.019209252670407295,0.6419881582260132,0.14916883409023285,-0.02479543723165989,0.6247316002845764,0.17497093975543976,-0.027084955945611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
food,train,0.5672285556793213,0.5282886624336243,-4.610994039921934e-07,0.5271262526512146,0.4818957448005676,0.004900228697806597,0.5085505843162537,0.43744534254074097,0.0005589659558609128,0.49031367897987366,0.4059593081474304,-0.00826976727694273,0.4790947437286377,0.3858714699745178,-0.017574753612279892,0.5656547546386719,0.35107097029685974,0.008535025641322136,0.5295137166976929,0.30228906869888306,-0.001540329772979021,0.5040221214294434,0.32716912031173706,-0.01191997341811657,0.4903775453567505,0.3659802973270416,-0.018125535920262337,0.5730206966400146,0.34839314222335815,-0.0014408881543204188,0.5245053768157959,0.2938190996646881,-0.008876604028046131,0.4991972744464874,0.3262711763381958,-0.014839502982795238,0.4905974268913269,0.3673342764377594,-0.018641101196408272,0.5734624266624451,0.3546610474586487,-0.012487477622926235,0.5258722901344299,0.29775041341781616,-0.020814431831240654,0.50118088722229,0.32870084047317505,-0.02260483056306839,0.4920819401741028,0.36930352449417114,-0.02308371290564537,0.5664708614349365,0.3673733174800873,-0.023657141253352165,0.5243003964424133,0.3268095850944519,-0.03159913793206215,0.5037595629692078,0.3447277247905731,-0.03177683427929878,0.4936107397079468,0.37477612495422363,-0.03035954385995865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
